month,category,customer_segment,order_status,net_revenue,discount,items,orders
2024-03-01,Fashion,Gold,CANCELLED,554849.8,53798.75,17,5
2024-03-01,Fashion,Gold,DELIVERED,4143938.64,382755.92,115,42
2024-03-01,Fashion,Gold,PENDING,125590.08,0.0,6,2
2024-03-01,Fashion,Gold,RETURNED,571392.22,72998.91,19,7
2024-03-01,Fashion,Gold,SHIPPED,719801.94,65270.880000000005,23,9
2024-03-01,Fashion,Platinum,CANCELLED,62173.98,0.0,2,1
2024-03-01,Fashion,Platinum,DELIVERED,1029484.69,89245.41,34,13
2024-03-01,Fashion,Platinum,PENDING,206947.79,24064.92,5,1
2024-03-01,Fashion,Platinum,RETURNED,53959.78,13489.95,1,1
2024-03-01,Fashion,Platinum,SHIPPED,562594.28,69391.98,11,3
2024-03-01,Fashion,Regular,CANCELLED,1569454.1400000001,77283.92,45,16
2024-03-01,Fashion,Regular,DELIVERED,21534266.94,1692709.99,592,198
2024-03-01,Fashion,Regular,PENDING,2739248.35,161878.35,75,21
2024-03-01,Fashion,Regular,RETURNED,2684902.51,263176.38,66,24
2024-03-01,Fashion,Regular,SHIPPED,4023635.13,264010.59,120,38
2024-03-01,Fashion,Silver,CANCELLED,1340168.56,24723.11,43,16
2024-03-01,Fashion,Silver,DELIVERED,6301840.89,665706.47,219,72
2024-03-01,Fashion,Silver,PENDING,583999.77,56241.03,24,8
2024-03-01,Fashion,Silver,RETURNED,330323.9,6752.84,7,3
2024-03-01,Fashion,Silver,SHIPPED,1421197.96,165088.29,40,16
2024-03-01,Furniture,Gold,CANCELLED,357897.49,39136.34,18,7
2024-03-01,Furniture,Gold,DELIVERED,3513204.13,289999.86,92,35
2024-03-01,Furniture,Gold,PENDING,998223.62,127451.24,23,11
2024-03-01,Furniture,Gold,RETURNED,670183.9,103488.22,23,8
2024-03-01,Furniture,Gold,SHIPPED,342512.87,11444.619999999999,14,6
2024-03-01,Furniture,Platinum,CANCELLED,355359.58,14787.510000000002,8,2
2024-03-01,Furniture,Platinum,DELIVERED,1500672.27,143387.24,45,16
2024-03-01,Furniture,Platinum,PENDING,357971.89999999997,39379.23,11,3
2024-03-01,Furniture,Platinum,RETURNED,524358.1,32269.05,9,3
2024-03-01,Furniture,Platinum,SHIPPED,335814.55,44070.24,8,3
2024-03-01,Furniture,Regular,CANCELLED,2518288.02,295363.97,86,26
2024-03-01,Furniture,Regular,DELIVERED,21288154.16,1939106.86,604,212
2024-03-01,Furniture,Regular,PENDING,2527880.47,142930.12,66,23
2024-03-01,Furniture,Regular,RETURNED,1794208.67,173637.57,52,16
2024-03-01,Furniture,Regular,SHIPPED,3107802.1,266206.05,99,31
2024-03-01,Furniture,Silver,CANCELLED,1023856.2100000001,85673.6,28,9
2024-03-01,Furniture,Silver,DELIVERED,6878838.82,703931.77,213,77
2024-03-01,Furniture,Silver,PENDING,922674.4299999999,38264.22,21,9
2024-03-01,Furniture,Silver,RETURNED,405833.08999999997,14139.03,10,3
2024-03-01,Furniture,Silver,SHIPPED,815008.86,71472.8,34,14
2024-03-01,Home,Gold,CANCELLED,256498.47,53020.229999999996,9,3
2024-03-01,Home,Gold,DELIVERED,5084968.87,466259.89,134,45
2024-03-01,Home,Gold,PENDING,649668.75,14763.17,14,4
2024-03-01,Home,Gold,RETURNED,429788.32,49001.33,10,5
2024-03-01,Home,Gold,SHIPPED,1125978.12,102404.31,29,10
2024-03-01,Home,Platinum,CANCELLED,206985.2,22998.36,4,1
2024-03-01,Home,Platinum,DELIVERED,2136546.29,159919.43,59,21
2024-03-01,Home,Platinum,PENDING,186433.34,5294.59,9,3
2024-03-01,Home,Platinum,RETURNED,111436.38,5865.07,5,1
2024-03-01,Home,Platinum,SHIPPED,349184.13,685.34,11,4
2024-03-01,Home,Regular,CANCELLED,3091126.12,185996.55,86,26
2024-03-01,Home,Regular,DELIVERED,22662479.18,2173683.91,677,216
2024-03-01,Home,Regular,PENDING,2825149.51,211231.83000000002,92,30
2024-03-01,Home,Regular,RETURNED,1995934.35,185405.84,58,17
2024-03-01,Home,Regular,SHIPPED,3352717.61,232911.32,100,33
2024-03-01,Home,Silver,CANCELLED,1021253.68,83541.81999999999,19,8
2024-03-01,Home,Silver,DELIVERED,9350586.21,1011498.0,269,96
2024-03-01,Home,Silver,PENDING,546789.17,36032.66,12,6
2024-03-01,Home,Silver,RETURNED,328465.14,12406.57,15,5
2024-03-01,Home,Silver,SHIPPED,1140008.61,118725.34,37,14
2024-03-01,Sports,Gold,CANCELLED,979280.27,92996.56,24,9
2024-03-01,Sports,Gold,DELIVERED,5976362.28,388187.16,160,54
2024-03-01,Sports,Gold,PENDING,315998.01,2888.69,11,4
2024-03-01,Sports,Gold,RETURNED,47986.93,93.68,2,2
2024-03-01,Sports,Gold,SHIPPED,611241.0,81530.32999999999,14,5
2024-03-01,Sports,Platinum,CANCELLED,218495.72,10082.3,10,2
2024-03-01,Sports,Platinum,DELIVERED,1663475.32,88543.36,42,14
2024-03-01,Sports,Platinum,PENDING,185089.07,1141.56,7,2
2024-03-01,Sports,Platinum,RETURNED,78921.63,19730.41,4,1
2024-03-01,Sports,Platinum,SHIPPED,239570.44,12107.66,11,5
2024-03-01,Sports,Regular,CANCELLED,2084342.77,175625.00999999998,59,23
2024-03-01,Sports,Regular,DELIVERED,23559893.33,2064971.93,607,219
2024-03-01,Sports,Regular,PENDING,1958478.0,155119.09,74,24
2024-03-01,Sports,Regular,RETURNED,2080481.93,150695.21000000002,58,15
2024-03-01,Sports,Regular,SHIPPED,5159884.62,442435.41000000003,143,44
2024-03-01,Sports,Silver,CANCELLED,592535.41,61657.29,24,8
2024-03-01,Sports,Silver,DELIVERED,8195956.83,839121.96,230,75
2024-03-01,Sports,Silver,PENDING,471077.99,62572.49,18,8
2024-03-01,Sports,Silver,RETURNED,522750.35,22142.78,12,4
2024-03-01,Sports,Silver,SHIPPED,1155169.29,96406.35999999999,32,17
2024-03-01,Toys,Gold,CANCELLED,799882.49,69637.48,24,5
2024-03-01,Toys,Gold,DELIVERED,3514566.42,344687.5,114,36
2024-03-01,Toys,Gold,PENDING,777398.14,64776.44,22,8
2024-03-01,Toys,Gold,RETURNED,433425.51,21037.510000000002,11,4
2024-03-01,Toys,Gold,SHIPPED,889433.04,35023.42,22,7
2024-03-01,Toys,Platinum,CANCELLED,149079.83,32155.25,4,2
2024-03-01,Toys,Platinum,DELIVERED,1671214.4000000001,141518.32,65,21
2024-03-01,Toys,Platinum,PENDING,384109.83,18823.42,9,2
2024-03-01,Toys,Platinum,RETURNED,26682.31,1404.33,4,1
2024-03-01,Toys,Platinum,SHIPPED,67373.64,0.0,4,1
2024-03-01,Toys,Regular,CANCELLED,2340863.4,197014.22,84,34
2024-03-01,Toys,Regular,DELIVERED,17384249.5,1683007.02,631,217
2024-03-01,Toys,Regular,PENDING,2859373.74,140995.02,86,29
2024-03-01,Toys,Regular,RETURNED,1162933.81,142780.69,36,15
2024-03-01,Toys,Regular,SHIPPED,3128940.64,176630.3,104,39
2024-03-01,Toys,Silver,CANCELLED,1530034.2,193532.21,40,14
2024-03-01,Toys,Silver,DELIVERED,6281927.89,585702.85,202,73
2024-03-01,Toys,Silver,PENDING,391052.61,29505.5,10,6
2024-03-01,Toys,Silver,RETURNED,1055728.16,64372.82,22,7
2024-03-01,Toys,Silver,SHIPPED,1743729.95,183335.68,45,14
2024-04-01,Beauty,Gold,CANCELLED,334091.35,44599.33,15,5
2024-04-01,Beauty,Gold,DELIVERED,5719805.78,445483.55,160,54
2024-04-01,Beauty,Gold,PENDING,880396.1699999999,34725.91,23,9
2024-04-01,Beauty,Gold,RETURNED,486906.17000000004,52841.16,8,2
2024-04-01,Beauty,Gold,SHIPPED,397873.03,49248.68,11,3
2024-04-01,Beauty,Platinum,CANCELLED,471156.79,21559.4,8,4
2024-04-01,Beauty,Platinum,DELIVERED,3007253.45,265470.0,75,26
2024-04-01,Beauty,Platinum,PENDING,423983.22000000003,14763.76,6,2
2024-04-01,Beauty,Platinum,SHIPPED,99536.3,24884.08,3,1
2024-04-01,Beauty,Regular,CANCELLED,1893084.29,160151.0,66,22
2024-04-01,Beauty,Regular,DELIVERED,22712768.54,1937609.09,613,208
2024-04-01,Beauty,Regular,PENDING,1892061.01,112572.44,53,20
2024-04-01,Beauty,Regular,RETURNED,1274197.43,67772.79000000001,34,15
2024-04-01,Beauty,Regular,SHIPPED,3808506.13,233090.34,106,33
2024-04-01,Beauty,Silver,CANCELLED,1421094.4,85423.81,36,13
2024-04-01,Beauty,Silver,DELIVERED,8637371.03,784879.65,231,74
2024-04-01,Beauty,Silver,PENDING,1034809.73,83823.38,35,13
2024-04-01,Beauty,Silver,RETURNED,698438.78,44314.94,17,8
2024-04-01,Beauty,Silver,SHIPPED,1626609.38,140278.38,34,13
2024-04-01,Books,Gold,CANCELLED,18451.0,3256.06,1,1
2024-04-01,Books,Gold,DELIVERED,4281992.33,317966.32,103,34
2024-04-01,Books,Gold,PENDING,405978.66000000003,71443.48999999999,12,3
2024-04-01,Books,Gold,RETURNED,589679.25,12892.36,12,4
2024-04-01,Books,Gold,SHIPPED,307136.04000000004,34126.22,10,3
2024-04-01,Books,Platinum,CANCELLED,631065.62,33509.01,11,3
2024-04-01,Books,Platinum,DELIVERED,1517864.82,126349.2,47,15
2024-04-01,Books,Platinum,PENDING,60383.36,10655.89,3,1
2024-04-01,Books,Platinum,RETURNED,115237.41,0.0,3,1
2024-04-01,Books,Platinum,SHIPPED,163723.65,5693.78,7,2
2024-04-01,Books,Regular,CANCELLED,2336990.43,170890.02,59,23
2024-04-01,Books,Regular,DELIVERED,22099002.28,1981202.84,581,203
2024-04-01,Books,Regular,PENDING,2866915.04,200169.27,79,23
2024-04-01,Books,Regular,RETURNED,2966907.4899999998,246510.86,85,25
2024-04-01,Books,Regular,SHIPPED,3605357.4,155724.68,92,30
2024-04-01,Books,Silver,CANCELLED,1278590.2,82791.55,29,9
2024-04-01,Books,Silver,DELIVERED,8222898.33,821551.9,221,77
2024-04-01,Books,Silver,PENDING,1114774.36,155691.81,37,14
2024-04-01,Books,Silver,RETURNED,1077116.58,109246.66,30,11
2024-04-01,Books,Silver,SHIPPED,1140983.21,107216.97,29,9
2024-04-01,Electronics,Gold,CANCELLED,523742.32,42080.42,16,5
2024-04-01,Electronics,Gold,DELIVERED,3310714.39,266792.7,98,44
2024-04-01,Electronics,Gold,PENDING,517026.08999999997,67309.23,22,6
2024-04-01,Electronics,Gold,RETURNED,245486.25,27079.510000000002,8,4
2024-04-01,Electronics,Gold,SHIPPED,408191.4,29277.769999999997,17,7
2024-04-01,Electronics,Platinum,CANCELLED,493370.79000000004,37819.11,12,3
2024-04-01,Electronics,Platinum,DELIVERED,1550550.74,203496.32,44,13
2024-04-01,Electronics,Platinum,RETURNED,108545.37,5712.91,4,1
2024-04-01,Electronics,Platinum,SHIPPED,353785.36,8026.63,9,4
2024-04-01,Electronics,Regular,CANCELLED,1502562.8599999999,65393.659999999996,43,16
2024-04-01,Electronics,Regular,DELIVERED,20720245.07,1746584.01,579,194
2024-04-01,Electronics,Regular,PENDING,2594235.88,122605.03,71,25
2024-04-01,Electronics,Regular,RETURNED,1818144.4,222098.23,55,18
2024-04-01,Electronics,Regular,SHIPPED,2809274.59,242959.69999999998,76,28
2024-04-01,Electronics,Silver,CANCELLED,1489146.46,161325.8,38,9
2024-04-01,Electronics,Silver,DELIVERED,7095875.16,611436.64,219,72
2024-04-01,Electronics,Silver,PENDING,723766.6799999999,31959.88,26,9
2024-04-01,Electronics,Silver,RETURNED,547681.65,46517.32,13,6
2024-04-01,Electronics,Silver,SHIPPED,1002381.51,78292.82,26,10
2024-04-01,Fashion,Gold,CANCELLED,185470.59,20607.84,3,2
2024-04-01,Fashion,Gold,DELIVERED,3669317.64,317953.86,105,31
2024-04-01,Fashion,Gold,PENDING,931734.68,82698.47,21,7
2024-04-01,Fashion,Gold,RETURNED,271552.83999999997,22700.93,9,3
2024-04-01,Fashion,Gold,SHIPPED,513366.67,5591.72,17,5
2024-04-01,Fashion,Platinum,CANCELLED,25419.68,4485.83,1,1
2024-04-01,Fashion,Platinum,DELIVERED,1739110.71,215119.96,50,18
2024-04-01,Fashion,Platinum,PENDING,64128.45,11316.79,2,1
2024-04-01,Fashion,Platinum,RETURNED,262034.34,32568.79,7,3
2024-04-01,Fashion,Platinum,SHIPPED,470601.39,62717.61,8,3
2024-04-01,Fashion,Regular,CANCELLED,2827635.64,231016.35,77,23
2024-04-01,Fashion,Regular,DELIVERED,22780934.3,2003951.25,672,214
2024-04-01,Fashion,Regular,PENDING,2523672.2399999998,145824.66,75,23
2024-04-01,Fashion,Regular,RETURNED,2591060.42,283794.12,69,23
2024-04-01,Fashion,Regular,SHIPPED,3359689.29,291941.98,90,30
2024-04-01,Fashion,Silver,CANCELLED,868442.6599999999,65834.63,19,8
2024-04-01,Fashion,Silver,DELIVERED,5363980.4799999995,427272.13,139,57
2024-04-01,Fashion,Silver,PENDING,1093715.89,39667.69,27,9
2024-04-01,Fashion,Silver,RETURNED,906502.55,74996.63,30,10
2024-04-01,Fashion,Silver,SHIPPED,853218.0,102424.2,25,10
2024-04-01,Furniture,Gold,CANCELLED,257026.45,36920.36,11,4
2024-04-01,Furniture,Gold,DELIVERED,4026863.8,461199.3,136,44
2024-04-01,Furniture,Gold,PENDING,853637.63,85442.03,21,7
2024-04-01,Furniture,Gold,RETURNED,213400.41999999998,27581.859999999997,6,3
2024-04-01,Furniture,Platinum,CANCELLED,250261.12,27656.2,10,5
2024-04-01,Furniture,Platinum,DELIVERED,2916409.52,205278.59,70,21
2024-04-01,Furniture,Platinum,PENDING,136918.97,15213.22,3,1
2024-04-01,Furniture,Platinum,RETURNED,180680.76,15229.61,7,2
2024-04-01,Furniture,Platinum,SHIPPED,86280.96,14035.02,6,2
2024-04-01,Furniture,Regular,CANCELLED,1086873.36,68701.76999999999,46,17
2024-04-01,Furniture,Regular,DELIVERED,21358451.6,2036692.92,639,199
2024-04-01,Furniture,Regular,PENDING,2015389.33,149066.96,56,21
2024-04-01,Furniture,Regular,RETURNED,2041777.6300000001,151641.8,85,25
2024-04-01,Furniture,Regular,SHIPPED,2294890.44,219588.5,71,27
2024-04-01,Furniture,Silver,CANCELLED,741622.29,46851.479999999996,26,11
2024-04-01,Furniture,Silver,DELIVERED,7243812.53,558178.15,217,68
2024-04-01,Furniture,Silver,PENDING,471983.44,44266.5,21,8
2024-04-01,Furniture,Silver,RETURNED,847913.67,47789.53,24,7
2024-04-01,Furniture,Silver,SHIPPED,1160022.27,95895.73,44,12
2024-04-01,Home,Gold,CANCELLED,150550.86000000002,34822.229999999996,7,3
2024-04-01,Home,Gold,DELIVERED,5025743.92,293522.35,135,42
2024-04-01,Home,Gold,PENDING,800214.49,29980.46,18,8
2024-04-01,Home,Gold,RETURNED,804637.86,29913.449999999997,13,3
2024-04-01,Home,Gold,SHIPPED,907714.46,78462.78,22,7
2024-04-01,Home,Platinum,CANCELLED,48555.46,0.0,2,1
2024-04-01,Home,Platinum,DELIVERED,2295136.86,251429.37,66,22
2024-04-01,Home,Platinum,PENDING,83815.04,0.0,4,1
2024-04-01,Home,Platinum,RETURNED,326081.92000000004,39847.270000000004,7,2
2024-04-01,Home,Platinum,SHIPPED,171735.54,15237.279999999999,10,2
2024-04-01,Home,Regular,CANCELLED,1581622.78,170236.15,46,14
2024-04-01,Home,Regular,DELIVERED,21162961.59,1535641.55,593,213
2024-04-01,Home,Regular,PENDING,1383609.26,162554.63,47,15
2024-04-01,Home,Regular,RETURNED,2111485.75,219126.15,64,23
2024-04-01,Home,Regular,SHIPPED,2753122.94,219429.43,92,26
2024-04-01,Home,Silver,CANCELLED,1305779.7,109234.33,41,12
2024-04-01,Home,Silver,DELIVERED,9531442.78,736162.01,256,91
2024-04-01,Home,Silver,PENDING,1203250.01,55250.73,38,10
2024-04-01,Home,Silver,RETURNED,430405.37,42206.869999999995,14,5
2024-04-01,Home,Silver,SHIPPED,1386503.57,78381.64,35,11
2024-04-01,Sports,Gold,CANCELLED,711400.37,44362.5,21,8
2024-04-01,Sports,Gold,DELIVERED,4674275.82,507276.28,127,48
2024-04-01,Sports,Gold,PENDING,520469.07999999996,11842.49,22,7
2024-04-01,Sports,Gold,RETURNED,929993.0800000001,104556.46,35,10
2024-04-01,Sports,Gold,SHIPPED,626349.96,60384.28,15,8
2024-04-01,Sports,Platinum,CANCELLED,341427.83999999997,11410.099999999999,15,4
2024-04-01,Sports,Platinum,DELIVERED,2103149.28,175875.68,59,20
2024-04-01,Sports,Platinum,PENDING,43219.11,6431.11,4,2
2024-04-01,Sports,Platinum,RETURNED,16827.27,885.65,1,1
2024-04-01,Sports,Platinum,SHIPPED,240038.62000000002,55075.36,12,4
2024-04-01,Sports,Regular,CANCELLED,3198440.86,250517.63,84,27
2024-04-01,Sports,Regular,DELIVERED,21645718.52,1626930.52,628,217
2024-04-01,Sports,Regular,PENDING,1960203.09,173739.09,68,23
2024-04-01,Sports,Regular,RETURNED,1893896.5899999999,164240.51,53,19
2024-04-01,Sports,Regular,SHIPPED,2414895.37,217685.39,76,29
2024-04-01,Sports,Silver,CANCELLED,1176486.15,100611.19,34,12
2024-04-01,Sports,Silver,DELIVERED,6901326.36,585716.43,173,62
2024-04-01,Sports,Silver,PENDING,907770.26,73700.76000000001,27,9
2024-04-01,Sports,Silver,RETURNED,831482.5,12699.87,23,9
2024-04-01,Sports,Silver,SHIPPED,846282.0499999999,92566.18000000001,22,9
2024-04-01,Toys,Gold,CANCELLED,606856.96,50043.7,17,5
2024-04-01,Toys,Gold,DELIVERED,5547845.39,443571.23,158,44
2024-04-01,Toys,Gold,PENDING,545022.1,35741.17,15,4
2024-04-01,Toys,Gold,RETURNED,238154.65,22771.9,5,1
2024-04-01,Toys,Gold,SHIPPED,622369.56,72672.93,15,7
2024-04-01,Toys,Platinum,CANCELLED,60714.14,3195.48,2,1
2024-04-01,Toys,Platinum,DELIVERED,1724228.05,148149.05,54,19
2024-04-01,Toys,Platinum,PENDING,194292.09000000003,34286.84,5,2
2024-04-01,Toys,Platinum,RETURNED,73810.8,3829.8500000000004,7,3
2024-04-01,Toys,Platinum,SHIPPED,338632.37,40796.63,10,4
2024-04-01,Toys,Regular,CANCELLED,1355009.16,110086.72,46,18
2024-04-01,Toys,Regular,DELIVERED,21467159.84,1852801.52,637,214
2024-04-01,Toys,Regular,PENDING,1538588.92,164038.95,52,17
2024-04-01,Toys,Regular,RETURNED,2264535.4,134639.38,64,20
2024-04-01,Toys,Regular,SHIPPED,2926911.34,353526.19,84,28
2024-04-01,Toys,Silver,CANCELLED,463987.56999999995,71559.48000000001,19,6
2024-04-01,Toys,Silver,DELIVERED,7083058.95,587174.24,230,74
2024-04-01,Toys,Silver,PENDING,1228874.01,163728.24,37,11
2024-04-01,Toys,Silver,RETURNED,546397.0700000001,16868.18,24,10
2024-04-01,Toys,Silver,SHIPPED,1266696.49,99521.75,44,17
2024-05-01,Beauty,Gold,CANCELLED,312156.99,37025.74,9,3
2024-05-01,Beauty,Gold,DELIVERED,5230987.91,419073.19,143,45
2024-05-01,Beauty,Gold,PENDING,69156.34,19055.31,4,2
2024-05-01,Beauty,Gold,RETURNED,691571.43,299.35,15,4
2024-05-01,Beauty,Gold,SHIPPED,990293.94,74260.24,38,13
2024-05-01,Beauty,Platinum,CANCELLED,24810.38,1305.81,1,1
2024-05-01,Beauty,Platinum,DELIVERED,1795995.53,103805.6,52,16
2024-05-01,Beauty,Platinum,PENDING,229384.99,57346.25,4,1
2024-05-01,Beauty,Platinum,RETURNED,307861.01,59515.88,10,3
2024-05-01,Beauty,Platinum,SHIPPED,368377.44,36065.36,11,4
2024-05-01,Beauty,Regular,CANCELLED,4164943.21,314730.61,109,35
2024-05-01,Beauty,Regular,DELIVERED,21757322.23,1624055.69,598,206
2024-05-01,Beauty,Regular,PENDING,2527711.57,147582.71,54,20
2024-05-01,Beauty,Regular,RETURNED,2307327.48,189915.22,65,21
2024-05-01,Beauty,Regular,SHIPPED,3385464.66,226187.80000000002,77,32
2024-05-01,Beauty,Silver,CANCELLED,1361810.76,74273.06,28,11
2024-05-01,Beauty,Silver,DELIVERED,9096202.62,805445.79,235,82
2024-05-01,Beauty,Silver,PENDING,640162.95,59520.64,26,9
2024-05-01,Beauty,Silver,RETURNED,1080680.54,39636.73,26,8
2024-05-01,Beauty,Silver,SHIPPED,1347635.79,120026.18000000001,39,15
2024-05-01,Books,Gold,CANCELLED,696768.2,58890.53,17,7
2024-05-01,Books,Gold,DELIVERED,4103371.84,341301.93,115,45
2024-05-01,Books,Gold,PENDING,283828.68,0.0,6,2
2024-05-01,Books,Gold,RETURNED,458785.72,9515.39,8,3
2024-05-01,Books,Gold,SHIPPED,1864648.69,147691.76,43,13
2024-05-01,Books,Platinum,DELIVERED,2218708.7,143759.03,71,22
2024-05-01,Books,Platinum,PENDING,170191.76,2892.33,4,2
2024-05-01,Books,Platinum,RETURNED,186568.65,29179.57,6,2
2024-05-01,Books,Platinum,SHIPPED,862661.8200000001,127520.32,21,7
2024-05-01,Books,Regular,CANCELLED,3027379.05,342723.41000000003,73,26
2024-05-01,Books,Regular,DELIVERED,29513545.0,2562523.82,742,226
2024-05-01,Books,Regular,PENDING,3370383.93,265838.52,98,30
2024-05-01,Books,Regular,RETURNED,2817127.01,343806.39,74,23
2024-05-01,Books,Regular,SHIPPED,3821998.29,395565.17,94,31
2024-05-01,Books,Silver,CANCELLED,1365332.03,75913.38,35,11
2024-05-01,Books,Silver,DELIVERED,9371559.08,765348.83,246,79
2024-05-01,Books,Silver,PENDING,832864.4299999999,87986.48000000001,27,10
2024-05-01,Books,Silver,RETURNED,732808.26,73333.18,20,8
2024-05-01,Books,Silver,SHIPPED,1373165.34,154316.08,29,9
2024-05-01,Electronics,Gold,CANCELLED,597071.4,60028.15,16,6
2024-05-01,Electronics,Gold,DELIVERED,3495922.35,273073.83,95,42
2024-05-01,Electronics,Gold,PENDING,194059.64,11973.640000000001,5,3
2024-05-01,Electronics,Gold,RETURNED,163737.84,22698.84,4,2
2024-05-01,Electronics,Gold,SHIPPED,810161.22,70779.08,34,9
2024-05-01,Electronics,Platinum,CANCELLED,49047.17,5449.69,1,1
2024-05-01,Electronics,Platinum,DELIVERED,1655303.02,137753.33,54,18
2024-05-01,Electronics,Platinum,PENDING,59998.18,7210.4800000000005,2,2
2024-05-01,Electronics,Platinum,RETURNED,125818.52,532.66,4,3
2024-05-01,Electronics,Platinum,SHIPPED,560091.87,41103.61,16,4
2024-05-01,Electronics,Regular,CANCELLED,2252752.2800000003,231222.31,63,25
2024-05-01,Electronics,Regular,DELIVERED,21445462.27,1850977.22,642,221
2024-05-01,Electronics,Regular,PENDING,2739875.07,211417.91999999998,78,25
2024-05-01,Electronics,Regular,RETURNED,2684213.22,183662.89,73,24
2024-05-01,Electronics,Regular,SHIPPED,2935430.87,287668.39,91,31
2024-05-01,Electronics,Silver,CANCELLED,1087008.14,115686.05,42,12
2024-05-01,Electronics,Silver,DELIVERED,6098425.7,475211.24,159,59
2024-05-01,Electronics,Silver,PENDING,1335642.49,81044.31,41,12
2024-05-01,Electronics,Silver,RETURNED,736491.21,34316.92,22,6
2024-05-01,Electronics,Silver,SHIPPED,1239429.99,124701.59,46,16
2024-05-01,Fashion,Gold,CANCELLED,1036363.15,17032.72,21,9
2024-05-01,Fashion,Gold,DELIVERED,3994566.27,347091.38,126,49
2024-05-01,Fashion,Gold,PENDING,151840.66999999998,20527.78,5,2
2024-05-01,Fashion,Gold,RETURNED,379834.83,7404.6,9,3
2024-05-01,Fashion,Gold,SHIPPED,1131134.95,76610.28,31,8
2024-05-01,Fashion,Platinum,DELIVERED,2225123.01,129520.74,53,20
2024-05-01,Fashion,Platinum,PENDING,593132.22,6218.56,16,4
2024-05-01,Fashion,Platinum,RETURNED,81956.55,10168.89,11,3
2024-05-01,Fashion,Platinum,SHIPPED,729583.22,49486.21,19,6
2024-05-01,Fashion,Regular,CANCELLED,2853930.05,269178.01,69,26
2024-05-01,Fashion,Regular,DELIVERED,23030470.14,1903988.93,644,211
2024-05-01,Fashion,Regular,PENDING,1879177.01,233955.59,53,22
2024-05-01,Fashion,Regular,RETURNED,2103666.46,180874.25,49,16
2024-05-01,Fashion,Regular,SHIPPED,2487270.12,252268.41,74,21
2024-05-01,Fashion,Silver,CANCELLED,975744.72,69839.05,31,11
2024-05-01,Fashion,Silver,DELIVERED,8677494.56,767742.1900000001,241,77
2024-05-01,Fashion,Silver,PENDING,342884.46,9629.27,13,7
2024-05-01,Fashion,Silver,RETURNED,1028074.16,118854.75,33,13
2024-05-01,Fashion,Silver,SHIPPED,1733177.2,251686.97,45,14
2024-05-01,Furniture,Gold,CANCELLED,800855.34,41136.49,17,7
2024-05-01,Furniture,Gold,DELIVERED,4013128.32,264786.81,117,36
2024-05-01,Furniture,Gold,RETURNED,252072.03,0.0,6,2
2024-05-01,Furniture,Gold,SHIPPED,613769.67,88240.65,26,11
2024-05-01,Furniture,Platinum,DELIVERED,1952889.29,123729.46,48,19
2024-05-01,Furniture,Platinum,PENDING,91574.41,2559.83,5,2
2024-05-01,Furniture,Platinum,RETURNED,369937.43,19755.89,10,3
2024-05-01,Furniture,Platinum,SHIPPED,358372.76,19785.0,13,3
2024-05-01,Furniture,Regular,CANCELLED,1833816.0,183573.81,59,23
2024-05-01,Furniture,Regular,DELIVERED,22002079.49,2045985.55,646,214
2024-05-01,Furniture,Regular,PENDING,1029345.5700000001,90085.65000000001,42,14
2024-05-01,Furniture,Regular,RETURNED,2481275.82,168474.31,68,23
