payment_date,payment_method,payment_status,payment_count,payment_amount,refund_amount,net_payment_amount
2024-01-29,Debit Card,SUCCESS,11,2692979.05,0.00,2692979.05
2024-01-29,Net Banking,PENDING,1,435508.88,0.00,435508.88
2024-01-29,Net Banking,SUCCESS,5,1367329.11,0.00,1367329.11
2024-01-29,Upi,FAILED,2,767210.44,0.00,767210.44
2024-01-29,Upi,REFUNDED,3,904517.87,904517.87,0.00
2024-01-29,Upi,SUCCESS,7,1686850.03,0.00,1686850.03
2024-01-29,Wallet,FAILED,1,513834.11,0.00,513834.11
2024-01-29,Wallet,REFUNDED,3,424013.43,424013.43,0.00
2024-01-29,Wallet,SUCCESS,7,1973352.71,0.00,1973352.71
2024-01-30,Credit Card,FAILED,2,377343.83,0.00,377343.83
2024-01-30,Credit Card,REFUNDED,1,456791.60,456791.60,0.00
2024-01-30,Credit Card,SUCCESS,10,2443377.61,0.00,2443377.61
2024-01-30,Debit Card,FAILED,3,415666.19,0.00,415666.19
2024-01-30,Debit Card,PENDING,3,875840.57,0.00,875840.57
2024-01-30,Debit Card,SUCCESS,6,2319534.08,0.00,2319534.08
2024-01-30,Net Banking,FAILED,2,509214.65,0.00,509214.65
2024-01-30,Net Banking,SUCCESS,7,2042218.89,0.00,2042218.89
2024-01-30,Upi,REFUNDED,2,344652.17,344652.17,0.00
2024-01-30,Upi,SUCCESS,6,1881246.12,0.00,1881246.12
2024-01-30,Wallet,SUCCESS,4,942848.77,0.00,942848.77
2024-01-31,Credit Card,FAILED,1,530764.61,0.00,530764.61
2024-01-31,Credit Card,REFUNDED,3,980144.26,980144.26,0.00
2024-01-31,Credit Card,SUCCESS,10,2118569.66,0.00,2118569.66
2024-01-31,Debit Card,FAILED,2,464808.36,0.00,464808.36
2024-01-31,Debit Card,REFUNDED,4,1459513.68,1459513.68,0.00
2024-01-31,Debit Card,SUCCESS,4,453237.48,0.00,453237.48
2024-01-31,Net Banking,REFUNDED,3,799808.73,799808.73,0.00
2024-01-31,Net Banking,SUCCESS,8,1957046.59,0.00,1957046.59
2024-01-31,Upi,FAILED,1,266902.39,0.00,266902.39
2024-01-31,Upi,SUCCESS,4,1197204.92,0.00,1197204.92
2024-01-31,Wallet,FAILED,2,540056.91,0.00,540056.91
2024-01-31,Wallet,SUCCESS,9,2390337.76,0.00,2390337.76
2024-02-01,Credit Card,FAILED,1,107757.65,0.00,107757.65
2024-02-01,Credit Card,REFUNDED,1,404834.20,404834.20,0.00
2024-02-01,Credit Card,SUCCESS,6,1339242.60,0.00,1339242.60
2024-02-01,Debit Card,FAILED,2,267375.96,0.00,267375.96
2024-02-01,Debit Card,PENDING,1,555108.20,0.00,555108.20
2024-02-01,Debit Card,REFUNDED,1,312152.10,312152.10,0.00
2024-02-01,Debit Card,SUCCESS,7,1851073.55,0.00,1851073.55
2024-02-01,Net Banking,FAILED,1,218533.27,0.00,218533.27
2024-02-01,Net Banking,SUCCESS,4,1074182.60,0.00,1074182.60
2024-02-01,Upi,FAILED,2,192023.65,0.00,192023.65
2024-02-01,Upi,REFUNDED,3,1523741.66,1523741.66,0.00
2024-02-01,Upi,SUCCESS,8,2487916.85,0.00,2487916.85
2024-02-01,Wallet,REFUNDED,1,89304.53,89304.53,0.00
2024-02-01,Wallet,SUCCESS,7,1944740.40,0.00,1944740.40
2024-02-02,Credit Card,PENDING,1,198837.25,0.00,198837.25
2024-02-02,Credit Card,REFUNDED,1,197039.25,197039.25,0.00
2024-02-02,Credit Card,SUCCESS,7,1624422.06,0.00,1624422.06
2024-02-02,Debit Card,REFUNDED,4,2102538.82,2102538.82,0.00
2024-02-02,Debit Card,SUCCESS,12,3672294.75,0.00,3672294.75
2024-02-02,Net Banking,FAILED,2,347579.40,0.00,347579.40
2024-02-02,Net Banking,PENDING,1,446094.45,0.00,446094.45
2024-02-02,Net Banking,REFUNDED,1,188614.41,188614.41,0.00
2024-02-02,Net Banking,SUCCESS,3,533581.06,0.00,533581.06
2024-02-02,Upi,FAILED,5,813430.84,0.00,813430.84
2024-02-02,Upi,REFUNDED,2,955423.50,955423.50,0.00
2024-02-02,Upi,SUCCESS,11,2482877.36,0.00,2482877.36
2024-02-02,Wallet,REFUNDED,1,229925.31,229925.31,0.00
2024-02-02,Wallet,SUCCESS,2,1066812.34,0.00,1066812.34
2024-02-03,Credit Card,FAILED,2,357045.27,0.00,357045.27
2024-02-03,Credit Card,REFUNDED,3,499763.40,499763.40,0.00
2024-02-03,Credit Card,SUCCESS,7,1639210.06,0.00,1639210.06
2024-02-03,Debit Card,SUCCESS,8,1722486.92,0.00,1722486.92
2024-02-03,Net Banking,FAILED,2,523479.68,0.00,523479.68
2024-02-03,Net Banking,REFUNDED,3,1416465.60,1416465.60,0.00
2024-02-03,Net Banking,SUCCESS,7,1607534.17,0.00,1607534.17
2024-02-03,Upi,FAILED,3,826742.69,0.00,826742.69
2024-02-03,Upi,REFUNDED,1,459980.59,459980.59,0.00
2024-02-03,Upi,SUCCESS,5,1692024.65,0.00,1692024.65
2024-02-03,Wallet,FAILED,1,337529.44,0.00,337529.44
2024-02-03,Wallet,REFUNDED,1,219220.76,219220.76,0.00
2024-02-03,Wallet,SUCCESS,10,4237221.68,0.00,4237221.68
2024-02-04,Credit Card,REFUNDED,2,836297.66,836297.66,0.00
2024-02-04,Credit Card,SUCCESS,8,1398612.42,0.00,1398612.42
2024-02-04,Debit Card,FAILED,1,224971.53,0.00,224971.53
2024-02-04,Debit Card,REFUNDED,1,258728.99,258728.99,0.00
2024-02-04,Debit Card,SUCCESS,4,630588.64,0.00,630588.64
2024-02-04,Net Banking,FAILED,3,977786.11,0.00,977786.11
2024-02-04,Net Banking,REFUNDED,2,583064.16,583064.16,0.00
2024-02-04,Net Banking,SUCCESS,7,1458748.32,0.00,1458748.32
2024-02-04,Upi,REFUNDED,2,396461.81,396461.81,0.00
2024-02-04,Upi,SUCCESS,8,2383111.37,0.00,2383111.37
2024-02-04,Wallet,FAILED,1,67172.27,0.00,67172.27
2024-02-04,Wallet,PENDING,1,260643.68,0.00,260643.68
2024-02-04,Wallet,REFUNDED,1,147150.84,147150.84,0.00
2024-02-04,Wallet,SUCCESS,4,688656.49,0.00,688656.49
2024-02-05,Credit Card,FAILED,1,723271.48,0.00,723271.48
2024-02-05,Credit Card,PENDING,1,501732.87,0.00,501732.87
2024-02-05,Credit Card,REFUNDED,4,668265.88,668265.88,0.00
2024-02-05,Credit Card,SUCCESS,8,2418597.10,0.00,2418597.10
2024-02-05,Debit Card,FAILED,1,260507.25,0.00,260507.25
2024-02-05,Debit Card,REFUNDED,2,454450.41,454450.41,0.00
2024-02-05,Debit Card,SUCCESS,8,1920174.15,0.00,1920174.15
2024-02-05,Net Banking,FAILED,2,324363.48,0.00,324363.48
2024-02-05,Net Banking,REFUNDED,1,103333.99,103333.99,0.00
2024-02-05,Net Banking,SUCCESS,13,2101219.22,0.00,2101219.22
2024-02-05,Upi,REFUNDED,4,800054.88,800054.88,0.00
2024-02-05,Upi,SUCCESS,17,4459705.92,0.00,4459705.92
2024-02-05,Wallet,FAILED,1,421850.60,0.00,421850.60
2024-02-05,Wallet,REFUNDED,1,168332.07,168332.07,0.00
2024-02-05,Wallet,SUCCESS,7,1074978.02,0.00,1074978.02
2024-02-06,Credit Card,FAILED,3,853595.45,0.00,853595.45
2024-02-06,Credit Card,PENDING,1,504342.10,0.00,504342.10
2024-02-06,Credit Card,REFUNDED,1,278476.89,278476.89,0.00
2024-02-06,Credit Card,SUCCESS,9,3137108.20,0.00,3137108.20
2024-02-06,Debit Card,FAILED,1,70630.05,0.00,70630.05
2024-02-06,Debit Card,PENDING,1,337395.56,0.00,337395.56
2024-02-06,Debit Card,REFUNDED,1,218768.38,218768.38,0.00
2024-02-06,Debit Card,SUCCESS,10,3822215.04,0.00,3822215.04
2024-02-06,Net Banking,FAILED,1,399556.81,0.00,399556.81
2024-02-06,Net Banking,PENDING,1,430222.13,0.00,430222.13
2024-02-06,Net Banking,REFUNDED,2,566536.42,566536.42,0.00
2024-02-06,Net Banking,SUCCESS,11,3311787.08,0.00,3311787.08
2024-02-06,Upi,PENDING,1,271491.72,0.00,271491.72
2024-02-06,Upi,REFUNDED,2,773416.38,773416.38,0.00
2024-02-06,Upi,SUCCESS,8,2442613.92,0.00,2442613.92
2024-02-06,Wallet,FAILED,1,424023.50,0.00,424023.50
2024-02-06,Wallet,REFUNDED,3,434746.17,434746.17,0.00
2024-02-06,Wallet,SUCCESS,8,2576205.15,0.00,2576205.15
2024-02-07,Credit Card,FAILED,4,1045740.00,0.00,1045740.00
2024-02-07,Credit Card,PENDING,2,610582.28,0.00,610582.28
2024-02-07,Credit Card,REFUNDED,2,206921.52,206921.52,0.00
2024-02-07,Credit Card,SUCCESS,11,3153946.41,0.00,3153946.41
2024-02-07,Debit Card,FAILED,1,175846.06,0.00,175846.06
2024-02-07,Debit Card,SUCCESS,7,1334498.27,0.00,1334498.27
2024-02-07,Net Banking,FAILED,1,71014.17,0.00,71014.17
2024-02-07,Net Banking,SUCCESS,9,2591777.57,0.00,2591777.57
2024-02-07,Upi,FAILED,1,337594.36,0.00,337594.36
2024-02-07,Upi,SUCCESS,9,3275902.48,0.00,3275902.48
2024-02-07,Wallet,FAILED,2,393929.58,0.00,393929.58
2024-02-07,Wallet,REFUNDED,2,647639.01,647639.01,0.00
2024-02-07,Wallet,SUCCESS,5,1555284.70,0.00,1555284.70
2024-02-08,Credit Card,FAILED,2,180895.07,0.00,180895.07
2024-02-08,Credit Card,REFUNDED,3,640408.62,640408.62,0.00
2024-02-08,Credit Card,SUCCESS,4,775171.40,0.00,775171.40
2024-02-08,Debit Card,FAILED,1,443962.10,0.00,443962.10
2024-02-08,Debit Card,SUCCESS,10,1729995.66,0.00,1729995.66
2024-02-08,Net Banking,REFUNDED,3,690086.79,690086.79,0.00
2024-02-08,Net Banking,SUCCESS,9,2615117.49,0.00,2615117.49
2024-02-08,Upi,FAILED,2,431880.82,0.00,431880.82
2024-02-08,Upi,PENDING,1,157076.85,0.00,157076.85
2024-02-08,Upi,SUCCESS,14,4114795.47,0.00,4114795.47
2024-02-08,Wallet,FAILED,2,766937.45,0.00,766937.45
2024-02-08,Wallet,REFUNDED,4,956244.63,956244.63,0.00
2024-02-08,Wallet,SUCCESS,7,2470187.74,0.00,2470187.74
2024-02-09,Credit Card,FAILED,2,515275.25,0.00,515275.25
2024-02-09,Credit Card,REFUNDED,5,1281009.40,1281009.40,0.00
2024-02-09,Credit Card,SUCCESS,11,3122630.91,0.00,3122630.91
2024-02-09,Debit Card,FAILED,1,30240.16,0.00,30240.16
2024-02-09,Debit Card,REFUNDED,2,721300.00,721300.00,0.00
2024-02-09,Debit Card,SUCCESS,7,1875330.27,0.00,1875330.27
2024-02-09,Net Banking,REFUNDED,4,1570393.24,1570393.24,0.00
2024-02-09,Net Banking,SUCCESS,3,1297858.59,0.00,1297858.59
2024-02-09,Upi,FAILED,1,151250.32,0.00,151250.32
2024-02-09,Upi,REFUNDED,1,172049.61,172049.61,0.00
2024-02-09,Upi,SUCCESS,9,2034406.92,0.00,2034406.92
2024-02-09,Wallet,FAILED,1,573870.54,0.00,573870.54
2024-02-09,Wallet,PENDING,2,678306.37,0.00,678306.37
2024-02-09,Wallet,REFUNDED,2,521148.49,521148.49,0.00
2024-02-09,Wallet,SUCCESS,11,3956748.01,0.00,3956748.01
2024-02-10,Credit Card,FAILED,1,104091.98,0.00,104091.98
2024-02-10,Credit Card,REFUNDED,3,1015450.12,1015450.12,0.00
2024-02-10,Credit Card,SUCCESS,6,1576383.71,0.00,1576383.71
2024-02-10,Debit Card,FAILED,2,920483.80,0.00,920483.80
2024-02-10,Debit Card,REFUNDED,2,403719.41,403719.41,0.00
2024-02-10,Debit Card,SUCCESS,5,1185442.91,0.00,1185442.91
2024-02-10,Net Banking,REFUNDED,6,2031426.50,2031426.50,0.00
2024-02-10,Net Banking,SUCCESS,9,2360322.25,0.00,2360322.25
2024-02-10,Upi,PENDING,1,159812.67,0.00,159812.67
2024-02-10,Upi,REFUNDED,1,516931.68,516931.68,0.00
2024-02-10,Upi,SUCCESS,6,1347640.35,0.00,1347640.35
2024-02-10,Wallet,FAILED,3,765136.52,0.00,765136.52
2024-02-10,Wallet,REFUNDED,1,120476.18,120476.18,0.00
2024-02-10,Wallet,SUCCESS,10,2404207.20,0.00,2404207.20
2024-02-11,Credit Card,FAILED,2,196590.04,0.00,196590.04
2024-02-11,Credit Card,PENDING,1,442590.34,0.00,442590.34
2024-02-11,Credit Card,SUCCESS,12,2076663.97,0.00,2076663.97
2024-02-11,Debit Card,FAILED,1,247613.86,0.00,247613.86
2024-02-11,Debit Card,PENDING,2,303280.56,0.00,303280.56
2024-02-11,Debit Card,SUCCESS,7,2423189.33,0.00,2423189.33
2024-02-11,Net Banking,FAILED,2,569150.23,0.00,569150.23
2024-02-11,Net Banking,REFUNDED,2,824602.52,824602.52,0.00
2024-02-11,Net Banking,SUCCESS,6,1886804.05,0.00,1886804.05
2024-02-11,Upi,SUCCESS,5,2611903.19,0.00,2611903.19
2024-02-11,Wallet,SUCCESS,14,3248937.69,0.00,3248937.69
2024-02-12,Credit Card,FAILED,2,467736.70,0.00,467736.70
2024-02-12,Credit Card,PENDING,2,566004.51,0.00,566004.51
2024-02-12,Credit Card,SUCCESS,6,952633.44,0.00,952633.44
2024-02-12,Debit Card,FAILED,2,709912.87,0.00,709912.87
2024-02-12,Debit Card,PENDING,1,302302.99,0.00,302302.99
2024-02-12,Debit Card,SUCCESS,7,2030317.48,0.00,2030317.48
2024-02-12,Net Banking,FAILED,2,527960.52,0.00,527960.52
2024-02-12,Net Banking,PENDING,1,105284.17,0.00,105284.17
2024-02-12,Net Banking,REFUNDED,7,1615726.71,1615726.71,0.00
2024-02-12,Net Banking,SUCCESS,7,2560784.11,0.00,2560784.11
2024-02-12,Upi,FAILED,2,416230.42,0.00,416230.42
2024-02-12,Upi,SUCCESS,9,2279506.33,0.00,2279506.33
2024-02-12,Wallet,FAILED,4,176038.30,0.00,176038.30
2024-02-12,Wallet,REFUNDED,3,1094730.87,1094730.87,0.00
2024-02-12,Wallet,SUCCESS,9,2440961.45,0.00,2440961.45
2024-02-13,Credit Card,FAILED,2,640891.05,0.00,640891.05
2024-02-13,Credit Card,SUCCESS,7,1370282.30,0.00,1370282.30
2024-02-13,Debit Card,FAILED,4,937646.70,0.00,937646.70
2024-02-13,Debit Card,PENDING,1,216652.99,0.00,216652.99
2024-02-13,Debit Card,REFUNDED,3,884353.75,884353.75,0.00
2024-02-13,Debit Card,SUCCESS,6,1583338.83,0.00,1583338.83
2024-02-13,Net Banking,FAILED,3,908460.39,0.00,908460.39
2024-02-13,Net Banking,REFUNDED,2,455718.19,455718.19,0.00
2024-02-13,Net Banking,SUCCESS,5,1030246.68,0.00,1030246.68
2024-02-13,Upi,REFUNDED,5,1441091.84,1441091.84,0.00
2024-02-13,Upi,SUCCESS,6,1471877.62,0.00,1471877.62
2024-02-13,Wallet,FAILED,1,540.07,0.00,540.07
2024-02-13,Wallet,REFUNDED,3,506736.26,506736.26,0.00
2024-02-13,Wallet,SUCCESS,5,1160766.01,0.00,1160766.01
2024-02-14,Credit Card,PENDING,1,104840.86,0.00,104840.86
2024-02-14,Credit Card,SUCCESS,5,1899176.83,0.00,1899176.83
2024-02-14,Debit Card,FAILED,1,230927.83,0.00,230927.83
2024-02-14,Debit Card,REFUNDED,1,321566.58,321566.58,0.00
2024-02-14,Debit Card,SUCCESS,8,1287500.33,0.00,1287500.33
2024-02-14,Net Banking,FAILED,1,132607.58,0.00,132607.58
2024-02-14,Net Banking,SUCCESS,7,1935541.27,0.00,1935541.27
2024-02-14,Upi,PENDING,3,1099311.11,0.00,1099311.11
2024-02-14,Upi,REFUNDED,3,719078.33,719078.33,0.00
2024-02-14,Upi,SUCCESS,9,1975091.09,0.00,1975091.09
2024-02-14,Wallet,FAILED,2,421877.40,0.00,421877.40
2024-02-14,Wallet,REFUNDED,3,249903.49,249903.49,0.00
2024-02-14,Wallet,SUCCESS,4,779781.15,0.00,779781.15
2024-02-15,Credit Card,FAILED,1,109590.08,0.00,109590.08
2024-02-15,Credit Card,PENDING,1,435080.66,0.00,435080.66
2024-02-15,Credit Card,REFUNDED,1,238506.41,238506.41,0.00
2024-02-15,Credit Card,SUCCESS,9,1768612.78,0.00,1768612.78
2024-02-15,Debit Card,FAILED,1,18050.45,0.00,18050.45
2024-02-15,Debit Card,PENDING,2,730102.18,0.00,730102.18
2024-02-15,Debit Card,REFUNDED,2,216248.39,216248.39,0.00
2024-02-15,Debit Card,SUCCESS,7,1600637.32,0.00,1600637.32
2024-02-15,Net Banking,FAILED,1,500915.62,0.00,500915.62
2024-02-15,Net Banking,PENDING,1,501214.91,0.00,501214.91
2024-02-15,Net Banking,REFUNDED,1,485176.09,485176.09,0.00
2024-02-15,Net Banking,SUCCESS,11,3169367.03,0.00,3169367.03
2024-02-15,Upi,FAILED,1,89934.09,0.00,89934.09
2024-02-15,Upi,REFUNDED,2,186696.08,186696.08,0.00
2024-02-15,Upi,SUCCESS,5,1880205.70,0.00,1880205.70
2024-02-15,Wallet,SUCCESS,6,1197180.87,0.00,1197180.87
2024-02-16,Credit Card,PENDING,1,266091.65,0.00,266091.65
2024-02-16,Credit Card,REFUNDED,6,951147.56,951147.56,0.00
2024-02-16,Credit Card,SUCCESS,9,2127478.92,0.00,2127478.92
2024-02-16,Debit Card,FAILED,2,713130.52,0.00,713130.52
2024-02-16,Debit Card,REFUNDED,1,523349.14,523349.14,0.00
2024-02-16,Debit Card,SUCCESS,7,2020322.67,0.00,2020322.67
2024-02-16,Net Banking,FAILED,2,572435.87,0.00,572435.87
2024-02-16,Net Banking,SUCCESS,11,2481498.45,0.00,2481498.45
2024-02-16,Upi,FAILED,3,1116642.01,0.00,1116642.01
2024-02-16,Upi,SUCCESS,9,1932990.50,0.00,1932990.50
2024-02-16,Wallet,FAILED,1,163920.60,0.00,163920.60
2024-02-16,Wallet,PENDING,1,229609.90,0.00,229609.90
2024-02-16,Wallet,SUCCESS,11,4192627.10,0.00,4192627.10
2024-02-17,Credit Card,FAILED,1,86431.14,0.00,86431.14
2024-02-17,Credit Card,PENDING,1,847605.17,0.00,847605.17
2024-02-17,Credit Card,REFUNDED,2,910917.97,910917.97,0.00
2024-02-17,Credit Card,SUCCESS,8,1569630.37,0.00,1569630.37
2024-02-17,Debit Card,FAILED,1,143854.60,0.00,143854.60
2024-02-17,Debit Card,REFUNDED,3,790263.54,790263.54,0.00
2024-02-17,Debit Card,SUCCESS,10,2601142.80,0.00,2601142.80
2024-02-17,Net Banking,FAILED,1,288781.48,0.00,288781.48
2024-02-17,Net Banking,PENDING,2,282888.55,0.00,282888.55
2024-02-17,Net Banking,REFUNDED,1,624355.72,624355.72,0.00
2024-02-17,Net Banking,SUCCESS,7,2377343.21,0.00,2377343.21
2024-02-17,Upi,FAILED,2,525185.69,0.00,525185.69
2024-02-17,Upi,PENDING,1,495782.65,0.00,495782.65
2024-02-17,Upi,REFUNDED,1,352770.16,352770.16,0.00
2024-02-17,Upi,SUCCESS,3,533122.71,0.00,533122.71
2024-02-17,Wallet,FAILED,1,159738.37,0.00,159738.37
2024-02-17,Wallet,PENDING,2,793266.98,0.00,793266.98
2024-02-17,Wallet,REFUNDED,1,29420.60,29420.60,0.00
2024-02-17,Wallet,SUCCESS,8,2479524.91,0.00,2479524.91
2024-02-18,Credit Card,SUCCESS,8,2083452.38,0.00,2083452.38
2024-02-18,Debit Card,REFUNDED,2,347375.94,347375.94,0.00
2024-02-18,Debit Card,SUCCESS,9,2009007.48,0.00,2009007.48
2024-02-18,Net Banking,FAILED,1,13498.36,0.00,13498.36
2024-02-18,Net Banking,SUCCESS,7,1448758.56,0.00,1448758.56
2024-02-18,Upi,REFUNDED,1,269551.61,269551.61,0.00
2024-02-18,Upi,SUCCESS,3,437502.19,0.00,437502.19
2024-02-18,Wallet,FAILED,1,293697.68,0.00,293697.68
2024-02-18,Wallet,SUCCESS,10,2733706.48,0.00,2733706.48
2024-02-19,Credit Card,FAILED,1,507021.60,0.00,507021.60
2024-02-19,Credit Card,PENDING,1,607920.91,0.00,607920.91
2024-02-19,Credit Card,SUCCESS,6,914583.88,0.00,914583.88
2024-02-19,Debit Card,PENDING,1,113720.28,0.00,113720.28
2024-02-19,Debit Card,SUCCESS,4,1241493.79,0.00,1241493.79
2024-02-19,Net Banking,FAILED,3,1258560.01,0.00,1258560.01
2024-02-19,Net Banking,REFUNDED,1,562763.33,562763.33,0.00
2024-02-19,Net Banking,SUCCESS,7,2288841.97,0.00,2288841.97
2024-02-19,Upi,FAILED,2,381736.60,0.00,381736.60
2024-02-19,Upi,REFUNDED,1,262874.63,262874.63,0.00
2024-02-19,Upi,SUCCESS,6,1515588.39,0.00,1515588.39
2024-02-19,Wallet,REFUNDED,3,937575.46,937575.46,0.00
2024-02-19,Wallet,SUCCESS,8,1904386.62,0.00,1904386.62
2024-02-20,Credit Card,FAILED,1,83815.04,0.00,83815.04
2024-02-20,Credit Card,REFUNDED,2,924394.04,924394.04,0.00
2024-02-20,Credit Card,SUCCESS,9,2248239.48,0.00,2248239.48
2024-02-20,Debit Card,FAILED,3,1041590.59,0.00,1041590.59
2024-02-20,Debit Card,REFUNDED,2,370800.21,370800.21,0.00
2024-02-20,Debit Card,SUCCESS,6,2151696.15,0.00,2151696.15
2024-02-20,Net Banking,REFUNDED,4,977681.91,977681.91,0.00
2024-02-20,Net Banking,SUCCESS,5,1046486.69,0.00,1046486.69
2024-02-20,Upi,REFUNDED,2,116164.48,116164.48,0.00
2024-02-20,Upi,SUCCESS,8,1832689.46,0.00,1832689.46
2024-02-20,Wallet,REFUNDED,1,38481.34,38481.34,0.00
2024-02-20,Wallet,SUCCESS,10,2859743.65,0.00,2859743.65
2024-02-21,Credit Card,REFUNDED,2,536022.48,536022.48,0.00
2024-02-21,Credit Card,SUCCESS,14,4358567.32,0.00,4358567.32
2024-02-21,Debit Card,FAILED,2,1077813.73,0.00,1077813.73
2024-02-21,Debit Card,PENDING,1,323666.63,0.00,323666.63
2024-02-21,Debit Card,REFUNDED,1,139697.48,139697.48,0.00
2024-02-21,Debit Card,SUCCESS,9,1725750.78,0.00,1725750.78
2024-02-21,Net Banking,FAILED,4,1034522.74,0.00,1034522.74
2024-02-21,Net Banking,REFUNDED,3,690365.62,690365.62,0.00
2024-02-21,Net Banking,SUCCESS,6,1897161.94,0.00,1897161.94
2024-02-21,Upi,FAILED,1,261900.61,0.00,261900.61
2024-02-21,Upi,REFUNDED,3,926508.64,926508.64,0.00
2024-02-21,Upi,SUCCESS,8,2137030.43,0.00,2137030.43
2024-02-21,Wallet,FAILED,3,533819.45,0.00,533819.45
2024-02-21,Wallet,REFUNDED,2,96574.09,96574.09,0.00
2024-02-21,Wallet,SUCCESS,4,1011613.50,0.00,1011613.50
2024-02-22,Credit Card,REFUNDED,2,121678.89,121678.89,0.00
2024-02-22,Credit Card,SUCCESS,3,826906.93,0.00,826906.93
2024-02-22,Debit Card,FAILED,1,451634.04,0.00,451634.04
2024-02-22,Debit Card,PENDING,1,218756.92,0.00,218756.92
2024-02-22,Debit Card,REFUNDED,3,927645.73,927645.73,0.00
2024-02-22,Debit Card,SUCCESS,6,1383693.62,0.00,1383693.62
2024-02-22,Net Banking,FAILED,1,264894.10,0.00,264894.10
2024-02-22,Net Banking,REFUNDED,1,397285.23,397285.23,0.00
2024-02-22,Net Banking,SUCCESS,5,745315.75,0.00,745315.75
2024-02-22,Upi,FAILED,3,762056.24,0.00,762056.24
2024-02-22,Upi,REFUNDED,4,658973.86,658973.86,0.00
2024-02-22,Upi,SUCCESS,5,1310652.73,0.00,1310652.73
2024-02-22,Wallet,PENDING,2,1051820.46,0.00,1051820.46
2024-02-22,Wallet,SUCCESS,14,3347703.17,0.00,3347703.17
2024-02-23,Credit Card,FAILED,1,256293.05,0.00,256293.05
2024-02-23,Credit Card,REFUNDED,2,451678.74,451678.74,0.00
2024-02-23,Credit Card,SUCCESS,4,1202523.28,0.00,1202523.28
2024-02-23,Debit Card,FAILED,2,148502.54,0.00,148502.54
2024-02-23,Debit Card,REFUNDED,3,566553.00,566553.00,0.00
2024-02-23,Debit Card,SUCCESS,7,1780057.42,0.00,1780057.42
2024-02-23,Net Banking,FAILED,2,406609.92,0.00,406609.92
2024-02-23,Net Banking,SUCCESS,6,904799.46,0.00,904799.46
2024-02-23,Upi,FAILED,1,557065.57,0.00,557065.57
2024-02-23,Upi,REFUNDED,2,22826.83,22826.83,0.00
2024-02-23,Upi,SUCCESS,5,1321314.29,0.00,1321314.29
2024-02-23,Wallet,REFUNDED,1,691833.18,691833.18,0.00
2024-02-23,Wallet,SUCCESS,8,2800951.53,0.00,2800951.53
2024-02-24,Credit Card,FAILED,2,332806.35,0.00,332806.35
2024-02-24,Credit Card,PENDING,1,439738.07,0.00,439738.07
2024-02-24,Credit Card,REFUNDED,2,411137.90,411137.90,0.00
2024-02-24,Credit Card,SUCCESS,7,3003896.15,0.00,3003896.15
2024-02-24,Debit Card,FAILED,4,1949386.17,0.00,1949386.17
2024-02-24,Debit Card,REFUNDED,2,770424.50,770424.50,0.00
2024-02-24,Debit Card,SUCCESS,6,924931.87,0.00,924931.87
2024-02-24,Net Banking,PENDING,1,263023.30,0.00,263023.30
2024-02-24,Net Banking,REFUNDED,1,313938.08,313938.08,0.00
2024-02-24,Net Banking,SUCCESS,8,2678706.00,0.00,2678706.00
2024-02-24,Upi,FAILED,1,236167.40,0.00,236167.40
2024-02-24,Upi,REFUNDED,1,359393.14,359393.14,0.00
2024-02-24,Upi,SUCCESS,7,2189483.48,0.00,2189483.48
2024-02-24,Wallet,FAILED,2,547163.85,0.00,547163.85
2024-02-24,Wallet,SUCCESS,9,1801016.12,0.00,1801016.12
2024-02-25,Credit Card,FAILED,5,1673145.73,0.00,1673145.73
2024-02-25,Credit Card,SUCCESS,8,1823911.88,0.00,1823911.88
2024-02-25,Debit Card,FAILED,1,153058.74,0.00,153058.74
2024-02-25,Debit Card,REFUNDED,2,138598.31,138598.31,0.00
2024-02-25,Debit Card,SUCCESS,9,3102848.67,0.00,3102848.67
2024-02-25,Net Banking,FAILED,3,553246.24,0.00,553246.24
2024-02-25,Net Banking,PENDING,1,306010.04,0.00,306010.04
2024-02-25,Net Banking,SUCCESS,12,2878013.23,0.00,2878013.23
2024-02-25,Upi,FAILED,1,394792.65,0.00,394792.65
2024-02-25,Upi,REFUNDED,1,308868.10,308868.10,0.00
2024-02-25,Upi,SUCCESS,6,1259228.57,0.00,1259228.57
2024-02-25,Wallet,FAILED,3,718995.70,0.00,718995.70
2024-02-25,Wallet,REFUNDED,1,207911.73,207911.73,0.00
2024-02-25,Wallet,SUCCESS,2,772068.60,0.00,772068.60
2024-02-26,Credit Card,FAILED,1,476883.61,0.00,476883.61
2024-02-26,Credit Card,PENDING,1,233199.89,0.00,233199.89
2024-02-26,Credit Card,REFUNDED,1,285293.65,285293.65,0.00
2024-02-26,Credit Card,SUCCESS,7,1856501.10,0.00,1856501.10
2024-02-26,Debit Card,FAILED,2,771467.76,0.00,771467.76
2024-02-26,Debit Card,REFUNDED,1,256673.90,256673.90,0.00
2024-02-26,Debit Card,SUCCESS,9,2125578.82,0.00,2125578.82
2024-02-26,Net Banking,SUCCESS,5,2299446.50,0.00,2299446.50
2024-02-26,Upi,FAILED,1,151393.65,0.00,151393.65
2024-02-26,Upi,SUCCESS,12,4322094.99,0.00,4322094.99
2024-02-26,Wallet,FAILED,3,469019.25,0.00,469019.25
2024-02-26,Wallet,PENDING,2,789263.61,0.00,789263.61
2024-02-26,Wallet,REFUNDED,2,620806.39,620806.39,0.00
